rooms,locationId,multimedia,price,status,size,address,bathrooms,url,district
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ca/40/be/1304455022.webp', 'tag': 'livingRoom'}], 'virtual3DTours': [{'url': 'https://my.matterport.com/show/?m=FUXd7TJ7iXv&lang=en', 'thumbnail': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ca/40/be/1304455022.webp', 'category': '3d'}]}",1200.0,good,35.0,"calle de los Jardines, 8",1,https://www.idealista.com/inmueble/107148887/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/25/6b/ac/1303888285.webp', 'tag': 'bedroom'}], 'virtual3DTours': [{'url': 'https://my.matterport.com/show/?m=FUXd7TJ7iXv&lang=en', 'thumbnail': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/25/6b/ac/1303888285.webp', 'category': '3d'}]}",1200.0,good,55.0,"calle de los Jardines, 8",1,https://www.idealista.com/inmueble/107129318/,sol
0,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/42/e3/f2/1204115015.webp', 'tag': 'livingRoom'}], 'videos': [{'url': 'https://st3v.idealista.com/b2/d1/42/1204116719.mp4', 'thumbnail': 'https://st3v.idealista.com/b2/d1/42/d_0_1204116719.jpg', 'multimediaId': 1204116719, 'hasExternalVideoPlayer': False}]}",1200.0,good,52.0,Mayor,1,https://www.idealista.com/inmueble/103915887/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/3f/33/21/1296515256.webp', 'tag': 'livingRoom'}]}",1200.0,good,35.0,calle de los Jardines,1,https://www.idealista.com/inmueble/106878088/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/0e/6b/55/1301667548.webp', 'tag': 'bedroom'}]}",1200.0,good,55.0,calle de los Jardines,1,https://www.idealista.com/inmueble/106046314/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/cb/bc/c9/1305025304.webp', 'tag': 'livingRoom'}], 'videos': [{'url': 'https://st3v.idealista.com/e9/e2/ff/1305023769.mp4', 'thumbnail': 'https://st3v.idealista.com/e9/e2/ff/d_0_1305023769.jpg', 'multimediaId': 1305023769, 'hasExternalVideoPlayer': False}]}",1200.0,good,55.0,calle de Chinchilla,1,https://www.idealista.com/inmueble/90558833/,sol
0,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/d7/09/64/1300647703.webp', 'tag': 'room'}]}",1200.0,good,32.0,"calle de las Navas de Tolosa, 5",1,https://www.idealista.com/inmueble/107006556/,sol
0,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/bb/b7/90/788542788.webp', 'tag': 'bedroom'}]}",1200.0,good,60.0,"calle Chinchilla, 1",1,https://www.idealista.com/inmueble/27245066/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/73/74/60/676890665.webp', 'tag': 'bedroom'}], 'videos': [{'url': 'https://st3v.idealista.com/63/e2/bf/1272361062.mp4', 'thumbnail': 'https://st3v.idealista.com/63/e2/bf/d_0_1272361062.jpg', 'multimediaId': 1272361062, 'hasExternalVideoPlayer': False}]}",1250.0,good,45.0,"calle de Chinchilla, 4",1,https://www.idealista.com/inmueble/85848215/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/91/b4/2a/582594640.webp', 'tag': 'livingRoom'}]}",1250.0,good,42.0,"calle Carretas, 15",1,https://www.idealista.com/inmueble/1947370/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ea/7a/2a/1299687580.webp', 'tag': 'bedroom'}]}",1300.0,good,28.0,"calle del Arenal, 22",1,https://www.idealista.com/inmueble/106989440/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ab/40/4c/1135911223.webp', 'tag': 'livingRoom'}]}",1300.0,good,40.0,calle Aduana,1,https://www.idealista.com/inmueble/101849429/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/4f/d2/e7/161923633.webp', 'tag': 'views'}]}",1300.0,good,60.0,"calle felipe iii, 6",1,https://www.idealista.com/inmueble/34283407/,sol
0,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/03/d1/3b/1301842034.webp', 'tag': 'balcony'}]}",1315.0,good,47.0,"calle de la Montera, 33",1,https://www.idealista.com/inmueble/107062048/,sol
0,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/62/5b/f6/1241708329.webp', 'tag': 'bedroom'}], 'videos': [{'url': 'https://st3v.idealista.com/7c/71/9c/1241747968.mp4', 'thumbnail': 'https://st3v.idealista.com/7c/71/9c/d_0_1241747968.jpg', 'multimediaId': 1241747968, 'hasExternalVideoPlayer': False}]}",1340.0,good,31.0,"calle del Carmen, 20",1,https://www.idealista.com/inmueble/105101326/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/fd/1b/34/1204171622.webp', 'tag': 'views'}]}",1350.0,good,62.0,"calle de Toledo, 17",1,https://www.idealista.com/inmueble/103917846/,sol
0,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/8a/d3/9f/1300244462.webp', 'tag': 'facade'}]}",1375.0,good,70.0,calle de la Bolsa no number,1,https://www.idealista.com/inmueble/107008281/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/1c/3c/92/1267789095.webp', 'tag': 'livingRoom'}]}",1380.0,renew,79.0,"puerta del Sol, 16",1,https://www.idealista.com/inmueble/105916842/,sol
0,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/48/76/55/1298941465.webp', 'tag': 'bedroom'}], 'videos': [{'url': 'https://st3v.idealista.com/d2/7f/6f/1298943465.mp4', 'thumbnail': 'https://st3v.idealista.com/d2/7f/6f/d_0_1298943465.jpg', 'multimediaId': 1298943465, 'hasExternalVideoPlayer': False}]}",1395.0,good,27.0,"calle del Carmen, 20",1,https://www.idealista.com/inmueble/106965745/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/3a/ba/26/1300275638.webp', 'tag': 'bedroom'}]}",1399.0,good,70.0,"travesía de Trujillos, 2",2,https://www.idealista.com/inmueble/87478221/,sol
2,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/68/9f/70/1305695527.webp', 'tag': 'views'}]}",1400.0,good,70.0,calle de la Montera,1,https://www.idealista.com/inmueble/107190596/,sol
1,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/26/ea/35/1262526927.webp', 'tag': 'livingRoom'}], 'videos': [{'url': 'https://st3v.idealista.com/5b/02/64/1262529198.mp4', 'thumbnail': 'https://st3v.idealista.com/5b/02/64/d_0_1262529198.jpg', 'multimediaId': 1262529198, 'hasExternalVideoPlayer': False}]}",1400.0,good,55.0,"calle de Concepción Jerónima, 18",1,https://www.idealista.com/inmueble/105771837/,sol
2,0-EU-ES-28-07-001-079-01-006,"{'images': [{'url': 'https://img4.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/00/93/fb/152310856.webp', 'tag': 'kitchen'}], 'videos': [{'url': 'https://st3v.idealista.com/d5/82/b2/725110478.mp4', 'thumbnail': 'https://st3v.idealista.com/d5/82/b2/d_0_725110478.jpg', 'multimediaId': 725110478, 'hasExternalVideoPlayer': False}]}",1400.0,good,70.0,"calle de la montera, 4",1,https://www.idealista.com/inmueble/31430031/,sol
